id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
017a0I13hDF5GRPy8zjDHQ,nickel-city-houston,Nickel City,https://s3-media1.fl.yelpcdn.com/bphoto/Uh_2VnPin5-UrILPjx5_Lg/o.jpg,False,https://www.yelp.com/biz/nickel-city-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,1,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 29.746331737044876, 'longitude': -95.34842938184738}",[],"{'address1': '2910 McKinney St', 'address2': 'Ste 500', 'address3': None, 'city': 'Houston', 'zip_code': '77003', 'country': 'US', 'state': 'TX', 'display_address': ['2910 McKinney St', 'Ste 500', 'Houston, TX 77003']}",,,2164.1775713197244,
8q7KHZylN8ypBjm7_X4K-g,mi-tierra-mexican-kitchen-houston,Mi Tierra Mexican Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/u6YwatypYovcYMvByOczxw/o.jpg,False,https://www.yelp.com/biz/mi-tierra-mexican-kitchen-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,40,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",4.6,"{'latitude': 29.818778, 'longitude': -95.460213}",[],"{'address1': '3327 Mangum Rd', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77092', 'country': 'US', 'state': 'TX', 'display_address': ['3327 Mangum Rd', 'Houston, TX 77092']}",+18323241883,(832) 324-1883,11474.641664296874,
2uSi_8-xouauhoWadGFJfQ,roccos-houston,Rocco's,https://s3-media2.fl.yelpcdn.com/bphoto/6hhZ_rqcFAXtvzKbbVmyig/o.jpg,False,https://www.yelp.com/biz/roccos-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,176,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"{'latitude': 29.79333, 'longitude': -95.35928}","['pickup', 'delivery']","{'address1': '811 Collingsworth St', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77009', 'country': 'US', 'state': 'TX', 'display_address': ['811 Collingsworth St', 'Houston, TX 77009']}",+17133802700,(713) 380-2700,3375.6544667751855,$$
1dORfuA_xChvLxpYtDGPCg,dookki-houston-houston,Dookki - Houston,https://s3-media4.fl.yelpcdn.com/bphoto/63Jjg9nLxvtyOt0M2Qhrew/o.jpg,False,https://www.yelp.com/biz/dookki-houston-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,96,"[{'alias': 'korean', 'title': 'Korean'}]",3.6,"{'latitude': 29.705305, 'longitude': -95.552627}",['restaurant_reservation'],"{'address1': '9750 Bellaire Blvd', 'address2': 'Ste 100', 'address3': None, 'city': 'Houston', 'zip_code': '77036', 'country': 'US', 'state': 'TX', 'display_address': ['9750 Bellaire Blvd', 'Ste 100', 'Houston, TX 77036']}",+18328318263,(832) 831-8263,19680.3343989604,$$
u74QwCXEAiATCImgjZLxeA,old-town-harrisburg-houston,Old Town Harrisburg,https://s3-media4.fl.yelpcdn.com/bphoto/k5rdNw7pPfVceEfX-2DThg/o.jpg,False,https://www.yelp.com/biz/old-town-harrisburg-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,10,"[{'alias': 'publicmarkets', 'title': 'Public Markets'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",3.9,"{'latitude': 29.737537, 'longitude': -95.309205}","['pickup', 'delivery']","{'address1': '6632 Harrisburg Blvd', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77011', 'country': 'US', 'state': 'TX', 'display_address': ['6632 Harrisburg Blvd', 'Houston, TX 77011']}",+17139267265,(713) 926-7265,5656.711931688273,
tkXzXCxg5edA83CElQMSHQ,zeros-sandwich-shop-houston-4,Zero's Sandwich Shop,https://s3-media1.fl.yelpcdn.com/bphoto/RRxfOBiWtNM99ALfT5H2xA/o.jpg,False,https://www.yelp.com/biz/zeros-sandwich-shop-houston-4?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,84,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 29.7578834660823, 'longitude': -95.3699240156676}",[],"{'address1': '507 Dallas St', 'address2': 'Ste C', 'address3': '', 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['507 Dallas St', 'Ste C', 'Houston, TX 77002']}",+17137399955,(713) 739-9955,1119.3717970066662,$
ozuygTO7z0PSwm_STghLWg,crazy-cajun-houston-4,Crazy Cajun,https://s3-media1.fl.yelpcdn.com/bphoto/TOtE0U4nkAQkYhsoCfGHag/o.jpg,False,https://www.yelp.com/biz/crazy-cajun-houston-4?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,12,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 29.7666211304515, 'longitude': -95.36479476153848}",[],"{'address1': '401 Franklin St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77201', 'country': 'US', 'state': 'TX', 'display_address': ['401 Franklin St', 'Houston, TX 77201']}",+17136905586,(713) 690-5586,614.8885504084507,
nawrnKB0FPgTe2e7UmXREQ,the-philly-grill-houston,The Philly Grill,https://s3-media1.fl.yelpcdn.com/bphoto/fwofWnGBo5ovIE9KNhTzqw/o.jpg,False,https://www.yelp.com/biz/the-philly-grill-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,21,"[{'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.4,"{'latitude': 29.736442931354308, 'longitude': -95.47603010385306}","['pickup', 'delivery']","{'address1': '2829 Chimney Rock Rd', 'address2': None, 'address3': None, 'city': 'Houston', 'zip_code': '77056', 'country': 'US', 'state': 'TX', 'display_address': ['2829 Chimney Rock Rd', 'Houston, TX 77056']}",+13466672385,(346) 667-2385,11589.134051020763,
mOcIvapgwYYAgaFUn4a0pQ,umi-sushi-and-seafood-buffet-houston-2,Umi Sushi & Seafood Buffet,https://s3-media2.fl.yelpcdn.com/bphoto/TJ8NLYD998aJQD-dYGaS-w/o.jpg,False,https://www.yelp.com/biz/umi-sushi-and-seafood-buffet-houston-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,135,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.2,"{'latitude': 29.735985841717625, 'longitude': -95.5823231}",[],"{'address1': '11681 Westheimer Rd', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77077', 'country': 'US', 'state': 'TX', 'display_address': ['11681 Westheimer Rd', 'Houston, TX 77077']}",+18329576888,(832) 957-6888,21676.889663453152,$$$
PHpxKl6l_APs7prLtBDcVQ,taste-of-the-caribbean-houston,Taste of The Caribbean,https://s3-media3.fl.yelpcdn.com/bphoto/HwhYZvVXLUIPK3uGTTCqiQ/o.jpg,False,https://www.yelp.com/biz/taste-of-the-caribbean-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,113,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"{'latitude': 29.978044, 'longitude': -95.43533}","['pickup', 'delivery']","{'address1': '13331 Kuykendahl Rd', 'address2': 'Ste 117', 'address3': '', 'city': 'Houston', 'zip_code': '77090', 'country': 'US', 'state': 'TX', 'display_address': ['13331 Kuykendahl Rd', 'Ste 117', 'Houston, TX 77090']}",+16316330054,(631) 633-0054,24989.169769202992,$$
VSYHrXPoni8bzSa6QTyQ3A,cilantro-s-houston,Cilantro’s,https://s3-media1.fl.yelpcdn.com/bphoto/JpF5r6y5q4CM6Xx1Era95A/o.jpg,False,https://www.yelp.com/biz/cilantro-s-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,4,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 29.8305, 'longitude': -95.28256}",[],"{'address1': '7922 Ley Rd', 'address2': 'Ste B', 'address3': None, 'city': 'Houston', 'zip_code': '77028', 'country': 'US', 'state': 'TX', 'display_address': ['7922 Ley Rd', 'Ste B', 'Houston, TX 77028']}",+17134975210,(713) 497-5210,10634.038001351917,
tBMV0CPxN-QvLBxgppVnQg,alenbi-houston,Alenbi,https://s3-media3.fl.yelpcdn.com/bphoto/qgdA6PncxOePDDbEkW8p0w/o.jpg,False,https://www.yelp.com/biz/alenbi-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,1,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",5.0,"{'latitude': 29.76339412, 'longitude': -95.36486343}",[],"{'address1': '411 Smith St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['411 Smith St', 'Houston, TX 77002']}",,,447.98389896242,
sA-TznsDYqYfEV0R4KL7CA,twisted-turban-houston,Twisted Turban,https://s3-media3.fl.yelpcdn.com/bphoto/Me-lYskg5eDNmJSEj3Itcw/o.jpg,False,https://www.yelp.com/biz/twisted-turban-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,365,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,"{'latitude': 29.727225, 'longitude': -95.644709}","['pickup', 'delivery']","{'address1': '2838 S Hwy 6', 'address2': 'Ste B', 'address3': '', 'city': 'Houston', 'zip_code': '77082', 'country': 'US', 'state': 'TX', 'display_address': ['2838 S Hwy 6', 'Ste B', 'Houston, TX 77082']}",+12813728194,(281) 372-8194,27777.99361728751,$
7plZ2oGmCumWtl0p9FWM5Q,bad-chx-houston,Bad Chx,https://s3-media2.fl.yelpcdn.com/bphoto/Ax_sCVOiCPWfXgrY2cys6g/o.jpg,False,https://www.yelp.com/biz/bad-chx-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,52,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 29.698667370842458, 'longitude': -95.3859902}","['pickup', 'delivery']","{'address1': '2802 Old Spanish Trl', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77054', 'country': 'US', 'state': 'TX', 'display_address': ['2802 Old Spanish Trl', 'Houston, TX 77054']}",+18326558713,(832) 655-8713,7585.019346254089,$$
2avd7arlQdpQ4ILi60E-jA,5th-level-restaurant-and-cafe-houston,5th Level Restaurant & Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/ckbLzkgeibi8OT0RsNOnKw/o.jpg,False,https://www.yelp.com/biz/5th-level-restaurant-and-cafe-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'tradamerican', 'title': 'American'}]",5.0,"{'latitude': 29.772767, 'longitude': -95.331546}",[],"{'address1': '3809 Market St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77020', 'country': 'US', 'state': 'TX', 'display_address': ['3809 Market St', 'Houston, TX 77020']}",+17136369561,(713) 636-9561,2951.452913990323,
2QGIVLli73Du6HxixVaVgw,el-puerto-houston,El Puerto,https://s3-media3.fl.yelpcdn.com/bphoto/JPfCqEFj2eJVQPETDkkLYw/o.jpg,False,https://www.yelp.com/biz/el-puerto-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,8,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.4,"{'latitude': 29.75164, 'longitude': -95.28419}",['pickup'],"{'address1': '8023 Stedman St', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77029', 'country': 'US', 'state': 'TX', 'display_address': ['8023 Stedman St', 'Houston, TX 77029']}",+17136743851,(713) 674-3851,7421.867442392223,
XuAQcXVCCCRRQ51GVcaYlg,mony-s-pizzeria-houston-2,Mony’s Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/9fn3AEX1hTO_POftd5N-iw/o.jpg,False,https://www.yelp.com/biz/mony-s-pizzeria-houston-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,106,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",4.8,"{'latitude': 29.745149, 'longitude': -95.377616}","['pickup', 'delivery']","{'address1': '2808 Milam St', 'address2': 'Ste G', 'address3': '', 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['2808 Milam St', 'Ste G', 'Houston, TX 77006']}",+17133606279,(713) 360-6279,2625.229877980625,$$
lf0au5ktpyzdodSLiS_hwg,elotex-houston-2,Elotex,https://s3-media2.fl.yelpcdn.com/bphoto/wvTQgf8b5G9nK9guqtxIJg/o.jpg,False,https://www.yelp.com/biz/elotex-houston-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,0,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'desserts', 'title': 'Desserts'}]",0.0,"{'latitude': 29.76622636521108, 'longitude': -95.3648839}",[],"{'address1': '401 Franklin St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77201', 'country': 'US', 'state': 'TX', 'display_address': ['401 Franklin St', 'Houston, TX 77201']}",+18322814140,(832) 281-4140,594.1633972886023,
mrsW3jDTMB7cAqnyrrtWoA,burns-original-bbq-houston,Burns Original BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/2S8f6kErWuFJD53MVJaD0w/o.jpg,False,https://www.yelp.com/biz/burns-original-bbq-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,506,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 29.87694, 'longitude': -95.42101}",[],"{'address1': '8307 1/2 De Priest St', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77088', 'country': 'US', 'state': 'TX', 'display_address': ['8307 1/2 De Priest St', 'Houston, TX 77088']}",+12819995559,(281) 999-5559,13946.782787036873,$$
LsvW7dpSX-BtJqdixiYaJA,space-cadet-houston,Space Cadet Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/5H4nD1n99m8yLvflW_4Gmg/o.jpg,False,https://www.yelp.com/biz/space-cadet-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,6,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"{'latitude': 29.793742659177052, 'longitude': -95.3764726}","['pickup', 'delivery']","{'address1': '4002 N Main St', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77009', 'country': 'US', 'state': 'TX', 'display_address': ['4002 N Main St', 'Houston, TX 77009']}",+13466185726,(346) 618-5726,3769.278131677757,
Vp7vLDHdPvLjIqRvEwlOLA,conservatory-houston-9,Conservatory,https://s3-media3.fl.yelpcdn.com/bphoto/G8V29YPowixJH8B7EIVPoQ/o.jpg,False,https://www.yelp.com/biz/conservatory-houston-9?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,4,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.5,"{'latitude': 29.746445370020588, 'longitude': -95.3779687}",[],"{'address1': '606 Dennis St', 'address2': 'Ste A', 'address3': None, 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['606 Dennis St', 'Ste A', 'Houston, TX 77006']}",,,2534.36606313505,
Io4684cv6Os5r4muZi_Q2A,little-s-oyster-bar-houston,Little’s Oyster Bar,https://s3-media2.fl.yelpcdn.com/bphoto/kvapcODTuXXVUb-ppOULog/o.jpg,False,https://www.yelp.com/biz/little-s-oyster-bar-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,106,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'New American'}]",4.6,"{'latitude': 29.739082, 'longitude': -95.410344}",[],"{'address1': '3001 S Shepherd', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77098', 'country': 'US', 'state': 'TX', 'display_address': ['3001 S Shepherd', 'Houston, TX 77098']}",+17135224595,(713) 522-4595,5541.84161158804,$$$
0F-llVJZSGkLAHcdRigN4A,zeros-sandwich-shop-houston,Zero's Sandwich Shop,https://s3-media2.fl.yelpcdn.com/bphoto/8XQvPnA_NyGswunhMraOiw/o.jpg,False,https://www.yelp.com/biz/zeros-sandwich-shop-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,39,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.2,"{'latitude': 29.7554448, 'longitude': -95.3645301}",['pickup'],"{'address1': '1110 Lamar St', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['1110 Lamar St', 'Houston, TX 77002']}",+17136557722,(713) 655-7722,968.4875200480666,$
bRTgBCwmmBcTQMIgLLKkvA,jollof-houston-la-porte,Jollof Houston,https://s3-media1.fl.yelpcdn.com/bphoto/EWXtLkbanvoi0skx6qxEMQ/o.jpg,False,https://www.yelp.com/biz/jollof-houston-la-porte?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'african', 'title': 'African'}]",0.0,"{'latitude': 29.66898559949597, 'longitude': -95.04828535462732}",[],"{'address1': None, 'address2': None, 'address3': None, 'city': 'La Porte', 'zip_code': '77571', 'country': 'US', 'state': 'TX', 'display_address': ['La Porte, TX 77571']}",+18327791285,(832) 779-1285,31863.205796428796,
xeA9eF5AUUQUzERqfof6Zg,hamburger-marys-houston-houston-3,Hamburger Mary's - Houston,https://s3-media1.fl.yelpcdn.com/bphoto/cZgYgQU0xXx6PvCzLG_4Ig/o.jpg,False,https://www.yelp.com/biz/hamburger-marys-houston-houston-3?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,88,"[{'alias': 'gaybars', 'title': 'Gay Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",4.1,"{'latitude': 29.76045, 'longitude': -95.36169}",[],"{'address1': '1008 Prairie St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['1008 Prairie St', 'Houston, TX 77002']}",+17136770674,(713) 677-0674,335.736274174855,$$
xe3zhzFWOagf4gU9tJGiYg,wild-houston-3,Wild,https://s3-media3.fl.yelpcdn.com/bphoto/qknljCtx-qlr7cT0LGUHbA/o.jpg,False,https://www.yelp.com/biz/wild-houston-3?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,219,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"{'latitude': 29.742509, 'longitude': -95.399765}",[],"{'address1': '1609 Westheimer Rd', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['1609 Westheimer Rd', 'Houston, TX 77006']}",+18325827641,(832) 582-7641,4471.638627061196,$$
OOE1XH3Kvuwqnq_SX51PPA,pak-man-houston,Pak-Man,https://s3-media1.fl.yelpcdn.com/bphoto/j2jepflTV5WqnJ_zR74IeQ/o.jpg,False,https://www.yelp.com/biz/pak-man-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,12,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]",5.0,"{'latitude': 29.7661399841309, 'longitude': -95.3648834228516}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77001', 'country': 'US', 'state': 'TX', 'display_address': ['Houston, TX 77001']}",+18329150898,(832) 915-0898,1241.5809198263682,
GA4fSj75jGmI80Teyh8avA,chef-jay-eats-and-treats-houston,Chef Jay Eats & Treats,https://s3-media2.fl.yelpcdn.com/bphoto/wnIXHACAkK09TPX_Va29dw/o.jpg,False,https://www.yelp.com/biz/chef-jay-eats-and-treats-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,3,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.3,"{'latitude': 29.94845, 'longitude': -95.30428}",[],"{'address1': '15743 Lee Rd', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77032', 'country': 'US', 'state': 'TX', 'display_address': ['15743 Lee Rd', 'Houston, TX 77032']}",+17133649160,(713) 364-9160,21323.934032522408,
iDDQ_5y_fzqDfpon_NmgWw,el-alebrije-oaxacan-streetfood-houston-2,El Alebrije Oaxacan Streetfood,https://s3-media2.fl.yelpcdn.com/bphoto/vmtAcK4BT9ZOU25dE3xvWA/o.jpg,False,https://www.yelp.com/biz/el-alebrije-oaxacan-streetfood-houston-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,17,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.4,"{'latitude': 29.8354489854612, 'longitude': -95.4102361}","['pickup', 'delivery']","{'address1': '4816 N Shepherd Dr', 'address2': 'Ste a', 'address3': '', 'city': 'Houston', 'zip_code': '77018', 'country': 'US', 'state': 'TX', 'display_address': ['4816 N Shepherd Dr', 'Ste a', 'Houston, TX 77018']}",+18325303421,(832) 530-3421,9401.680651555485,
OoNERwsPtqOTFjUC_eohqA,norigami-houston,Norigami,https://s3-media3.fl.yelpcdn.com/bphoto/59kLfzGnlxS1gnCCV3jEFA/o.jpg,False,https://www.yelp.com/biz/norigami-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,47,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.4,"{'latitude': 29.725324665656142, 'longitude': -95.42137336416788}",[],"{'address1': '2715 Bissonnet St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77005', 'country': 'US', 'state': 'TX', 'display_address': ['2715 Bissonnet St', 'Houston, TX 77005']}",,,7261.873238194375,
rDTT91wyGAUe0elCpAMkWw,tout-suite-sodo-houston,TOUT SUITE SODO,https://s3-media3.fl.yelpcdn.com/bphoto/HFzbiqb3z1BGRpJccJO4AQ/o.jpg,False,https://www.yelp.com/biz/tout-suite-sodo-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,12,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.8,"{'latitude': 29.7522, 'longitude': -95.36721}",[],"{'address1': '1515 Fannin St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['1515 Fannin St', 'Houston, TX 77002']}",+18323245810,(832) 324-5810,1398.6138804555753,
